0.314159265359	-5.64583285318e-05
0.628318530718	-0.000211528940453
0.942477796077	-0.000314580200627
1.25663706144	-0.000233957079695
1.5707963268	-0.000158287711169
1.88495559215	-0.000311186029249
2.19911485751	-0.000431826345944
2.51327412287	-0.000367867089442
2.82743338823	-0.000271394836111
3.14159265359	-0.000259242680046
3.45575191895	-0.000287696586931
3.76991118431	-0.000335486669044
4.08407044967	-0.00034992943751
4.39822971503	-0.000355073772287
4.71238898038	-0.000359206502647
5.02654824574	-0.000350944391065
5.3407075111	-0.00034539709993
5.65486677646	-0.000349865216954
5.96902604182	-0.000358868067265
6.28318530718	-0.000349294990734
6.59734457254	-0.000336828324517
6.9115038379	-0.000309696370522
7.22566310326	-0.000278852314082
7.53982236862	-0.000256882863549
7.85398163397	-0.000247752780412
8.16814089933	-0.000248495732069
8.48230016469	-0.000251502955324
8.79645943005	-0.000264458628447
9.11061869541	-0.000303920331702
9.42477796077	-0.000374418505271
9.73893722613	-0.000402937519621
10.0530964915	-0.00037491816173
10.3672557568	-0.000346668115925
10.6814150222	-0.000315813935981
10.9955742876	-0.000284554940932
11.3097335529	-0.000224060604871
11.6238928183	-0.000148555106585
11.9380520836	-0.00011783094089
12.252211349	-0.000162642944565
12.5663706144	-0.000227822753703
12.8805298797	-0.000219712490965
13.1946891451	-0.000196964411288
13.5088484104	-0.000201079084185
13.8230076758	-0.000185557000351
14.1371669412	-0.00021209915497
14.4513262065	-0.000213938407919
14.7654854719	-0.000160328929654
15.0796447372	-0.000114317501303
15.3938040026	-8.28869520276e-05
15.7079632679	-6.59303751418e-05
16.0221225333	-6.55324391626e-05
16.3362817987	-7.66826597272e-05
16.650441064	-9.21369355327e-05
16.9646003294	-0.000111763007648
17.2787595947	-0.00011825917032
17.5929188601	-9.76251325498e-05
17.9070781255	-0.00011618004775
18.2212373908	-0.00015636268122
18.5353966562	-0.000161949089231
18.8495559215	-0.000128403786226
19.1637151869	-0.000104348438123
19.4778744523	-7.73843837201e-05
19.7920337176	-7.52426527971e-05
20.106192983	-0.000102099123294
20.4203522483	-4.76085925798e-05
20.7345115137	3.15634474218e-06
21.0486707791	4.04263873385e-05
21.3628300444	0.000171132618633
21.6769893098	0.000177636306161
21.9911485751	7.35454056696e-05
22.3053078405	8.77235290511e-05
22.6194671058	-6.01756259966e-05
22.9336263712	-0.0001720749432
23.2477856366	-0.00019715340444
23.5619449019	-0.000191782669304
23.8761041673	-3.62051806326e-05
24.1902634326	2.02367493212e-05
24.504422698	6.85333775808e-05
24.8185819634	0.000136903179838
25.1327412287	0.000106956144876
25.4469004941	0.000104473672997
25.7610597594	0.000119742490964
26.0752190248	6.49034393046e-05
26.3893782902	-6.00349551533e-06
26.7035375555	-5.61068425932e-05
27.0176968209	-6.16092719012e-05
27.3318560862	-3.94841404772e-05
27.6460153516	-1.59789976369e-05
27.960174617	2.61624141186e-05
28.2743338823	7.61789523029e-05
28.5884931477	9.43470407006e-05
28.902652413	7.30660636842e-05
29.2168116784	5.48713871523e-05
29.5309709437	3.90423996083e-05
29.8451302091	4.36803334132e-06
30.1592894745	-2.40362791424e-05
30.4734487398	3.10663623032e-05
30.7876080052	0.000173015921212
31.1017672705	0.000147073909699
31.4159265359	0.000147945571576
31.7300858013	6.62048879489e-05
32.0442450666	-4.83389324363e-05
32.358404332	8.85753563571e-05
32.6725635973	0.000264053379119
32.9867228627	0.000106977261456
33.3008821281	0.000144168964779
33.6150413934	8.08843275906e-05
33.9292006588	-5.43252644172e-05
34.2433599241	-6.86865214652e-05
34.5575191895	-0.000122763710229
34.8716784548	-0.000248253856976
35.1858377202	-0.000313588642242
35.4999969856	-0.000297896774703
35.8141562509	-0.000259681589955
36.1283155163	-0.000224065171658
36.4424747816	-0.00012432576253
36.756634047	2.7638782633e-06
37.0707933124	1.868619865e-05
37.3849525777	9.21552173756e-05
37.6991118431	0.000143711242955
38.0132711084	0.000110665886258
38.3274303738	8.31512093378e-05
38.6415896392	5.87845807373e-05
38.9557489045	-1.43926079925e-05
39.2699081699	-0.000110541916689
39.5840674352	-8.93023040522e-05
39.8982267006	-0.000129134789448
40.212385966	-0.000214371709396
40.5265452313	-0.00027858474808
40.8407044967	-0.000414228834357
41.154863762	-0.000417420391089
41.4690230274	-0.000201337859091
41.7831822927	-8.27985877314e-05
42.0973415581	-8.60159511246e-05
42.4115008235	4.9767633849e-05
42.7256600888	6.95480704815e-05
43.0398193542	6.90372088161e-06
43.3539786195	2.68837881042e-07
43.6681378849	-8.92620263264e-06
43.9822971503	-1.45701179734e-05
44.2964564156	-4.02408899422e-05
44.610615681	-0.000128556189293
44.9247749463	-0.000173187784701
45.2389342117	-0.000195166100191
45.5530934771	-0.000215766493108
45.8672527424	-0.000160292329129
46.1814120078	-8.46066041488e-05
46.4955712731	-2.93410344235e-05
46.8097305385	4.36054302013e-05
47.1238898039	0.000142186059234
