0.314159265359	-nan
0.628318530718	-nan
0.942477796077	-nan
1.25663706144	-nan
1.5707963268	-nan
1.88495559215	-nan
2.19911485751	-nan
2.51327412287	-nan
2.82743338823	-nan
3.14159265359	-nan
3.45575191895	-nan
3.76991118431	-nan
4.08407044967	-nan
4.39822971503	-nan
4.71238898039	-nan
5.02654824574	-nan
5.3407075111	-nan
5.65486677646	-nan
5.96902604182	-nan
6.28318530718	-nan
6.59734457254	-nan
6.9115038379	-nan
7.22566310326	-nan
7.53982236862	-nan
7.85398163397	-nan
8.16814089933	-nan
8.48230016469	-nan
8.79645943005	-nan
9.11061869541	-nan
9.42477796077	-nan
9.73893722613	-nan
10.0530964915	-nan
10.3672557568	-nan
10.6814150222	-nan
10.9955742876	-nan
11.3097335529	-nan
11.6238928183	-nan
11.9380520836	-nan
12.252211349	-nan
12.5663706144	-nan
12.8805298797	-nan
13.1946891451	-nan
13.5088484104	-nan
13.8230076758	-nan
14.1371669412	-nan
14.4513262065	-nan
14.7654854719	-nan
15.0796447372	-nan
15.3938040026	-nan
15.707963268	-nan
16.0221225333	-nan
16.3362817987	-nan
16.650441064	-nan
16.9646003294	-nan
17.2787595947	-nan
17.5929188601	-nan
17.9070781255	-nan
18.2212373908	-nan
18.5353966562	-nan
18.8495559215	-nan
19.1637151869	-nan
19.4778744523	-nan
19.7920337176	-nan
20.106192983	-nan
20.4203522483	-nan
20.7345115137	-nan
21.0486707791	-nan
21.3628300444	-nan
21.6769893098	-nan
21.9911485751	-nan
22.3053078405	-nan
22.6194671058	-nan
22.9336263712	-nan
23.2477856366	-nan
23.5619449019	-nan
23.8761041673	-nan
24.1902634326	-nan
24.504422698	-nan
24.8185819634	-nan
25.1327412287	-nan
25.4469004941	-nan
25.7610597594	-nan
26.0752190248	-nan
26.3893782902	-nan
26.7035375555	-nan
27.0176968209	-nan
27.3318560862	-nan
27.6460153516	-nan
27.960174617	-nan
28.2743338823	-nan
28.5884931477	-nan
28.902652413	-nan
29.2168116784	-nan
29.5309709437	-nan
29.8451302091	-nan
30.1592894745	-nan
30.4734487398	-nan
30.7876080052	-nan
31.1017672705	-nan
31.4159265359	-nan
31.7300858013	-nan
32.0442450666	-nan
32.358404332	-nan
32.6725635973	-nan
32.9867228627	-nan
33.3008821281	-nan
33.6150413934	-nan
33.9292006588	-nan
34.2433599241	-nan
34.5575191895	-nan
34.8716784548	-nan
35.1858377202	-nan
35.4999969856	-nan
35.8141562509	-nan
36.1283155163	-nan
36.4424747816	-nan
36.756634047	-nan
37.0707933124	-nan
37.3849525777	-nan
37.6991118431	-nan
38.0132711084	-nan
38.3274303738	-nan
38.6415896392	-nan
38.9557489045	-nan
39.2699081699	-nan
39.5840674352	-nan
39.8982267006	-nan
40.212385966	-nan
40.5265452313	-nan
40.8407044967	-nan
41.154863762	-nan
41.4690230274	-nan
41.7831822927	-nan
42.0973415581	-nan
42.4115008235	-nan
42.7256600888	-nan
43.0398193542	-nan
43.3539786195	-nan
43.6681378849	-nan
43.9822971503	-nan
44.2964564156	-nan
44.610615681	-nan
44.9247749463	-nan
45.2389342117	-nan
45.5530934771	-nan
45.8672527424	-nan
46.1814120078	-nan
46.4955712731	-nan
46.8097305385	-nan
47.1238898039	-nan
47.4380490692	-nan
47.7522083346	-nan
48.0663675999	-nan
48.3805268653	-nan
48.6946861306	-nan
49.008845396	-nan
49.3230046614	-nan
49.6371639267	-nan
49.9513231921	-nan
50.2654824574	-nan
50.5796417228	-nan
50.8938009882	-nan
51.2079602535	-nan
51.5221195189	-nan
51.8362787842	-nan
52.1504380496	-nan
52.464597315	-nan
52.7787565803	-nan
53.0929158457	-nan
53.407075111	-nan
53.7212343764	-nan
54.0353936417	-nan
54.3495529071	-nan
54.6637121725	-nan
54.9778714378	-nan
55.2920307032	-nan
55.6061899685	-nan
55.9203492339	-nan
56.2345084993	-nan
56.5486677646	-nan
56.86282703	-nan
57.1769862953	-nan
57.4911455607	-nan
57.8053048261	-nan
58.1194640914	-nan
58.4336233568	-nan
58.7477826221	-nan
59.0619418875	-nan
59.3761011529	-nan
59.6902604182	-nan
60.0044196836	-nan
60.3185789489	-nan
60.6327382143	-nan
60.9468974796	-nan
61.261056745	-nan
61.5752160104	-nan
61.8893752757	-nan
62.2035345411	-nan
62.5176938064	-nan
62.8318530718	-nan
63.1460123372	-nan
63.4601716025	-nan
63.7743308679	-nan
64.0884901332	-nan
64.4026493986	-nan
64.716808664	-nan
65.0309679293	-nan
65.3451271947	-nan
65.65928646	-nan
65.9734457254	-nan
66.2876049907	-nan
66.6017642561	-nan
66.9159235215	-nan
67.2300827868	-nan
67.5442420522	-nan
67.8584013175	-nan
68.1725605829	-nan
68.4867198483	-nan
68.8008791136	-nan
69.115038379	-nan
69.4291976443	-nan
69.7433569097	-nan
70.0575161751	-nan
70.3716754404	-nan
70.6858347058	-nan
70.9999939711	-nan
71.3141532365	-nan
71.6283125019	-nan
71.9424717672	-nan
72.2566310326	-nan
72.5707902979	-nan
72.8849495633	-nan
73.1991088286	-nan
73.513268094	-nan
73.8274273594	-nan
74.1415866247	-nan
74.4557458901	-nan
74.7699051554	-nan
75.0840644208	-nan
75.3982236862	-nan
75.7123829515	-nan
76.0265422169	-nan
76.3407014822	-nan
76.6548607476	-nan
76.969020013	-nan
77.2831792783	-nan
77.5973385437	-nan
77.911497809	-nan
78.2256570744	-nan
78.5398163397	-nan
78.8539756051	-nan
79.1681348705	-nan
79.4822941358	-nan
79.7964534012	-nan
80.1106126665	-nan
80.4247719319	-nan
80.7389311973	-nan
81.0530904626	-nan
81.367249728	-nan
81.6814089933	-nan
81.9955682587	-nan
82.3097275241	-nan
82.6238867894	-nan
82.9380460548	-nan
83.2522053201	-nan
83.5663645855	-nan
83.8805238509	-nan
84.1946831162	-nan
84.5088423816	-nan
84.8230016469	-nan
85.1371609123	-nan
85.4513201776	-nan
85.765479443	-nan
86.0796387084	-nan
86.3937979737	-nan
86.7079572391	-nan
87.0221165044	-nan
87.3362757698	-nan
87.6504350352	-nan
87.9645943005	-nan
88.2787535659	-nan
88.5929128312	-nan
88.9070720966	-nan
89.221231362	-nan
89.5353906273	-nan
89.8495498927	-nan
90.163709158	-nan
90.4778684234	-nan
90.7920276888	-nan
91.1061869541	-nan
91.4203462195	-nan
91.7345054848	-nan
92.0486647502	-nan
92.3628240155	-nan
92.6769832809	-nan
92.9911425463	-nan
93.3053018116	-nan
93.619461077	-nan
93.9336203423	-nan
94.2477796077	-nan
94.5619388731	-nan
94.8760981384	-nan
95.1902574038	-nan
95.5044166691	-nan
95.8185759345	-nan
96.1327351999	-nan
96.4468944652	-nan
96.7610537306	-nan
97.0752129959	-nan
97.3893722613	-nan
97.7035315266	-nan
98.017690792	-nan
98.3318500574	-nan
98.6460093227	-nan
98.9601685881	-nan
99.2743278534	-nan
99.5884871188	-nan
99.9026463842	-nan
100.21680565	-nan
100.530964915	-nan
100.84512418	-nan
101.159283446	-nan
101.473442711	-nan
101.787601976	-nan
102.101761242	-nan
102.415920507	-nan
102.730079772	-nan
103.044239038	-nan
103.358398303	-nan
103.672557568	-nan
103.986716834	-nan
104.300876099	-nan
104.615035365	-nan
104.92919463	-nan
105.243353895	-nan
105.557513161	-nan
105.871672426	-nan
106.185831691	-nan
106.499990957	-nan
106.814150222	-nan
107.128309487	-nan
107.442468753	-nan
107.756628018	-nan
108.070787283	-nan
108.384946549	-nan
108.699105814	-nan
109.01326508	-nan
109.327424345	-nan
109.64158361	-nan
109.955742876	-nan
110.269902141	-nan
110.584061406	-nan
110.898220672	-nan
111.212379937	-nan
111.526539202	-nan
111.840698468	-nan
112.154857733	-nan
112.469016999	-nan
112.783176264	-nan
113.097335529	-nan
113.411494795	-nan
113.72565406	-nan
114.039813325	-nan
114.353972591	-nan
114.668131856	-nan
114.982291121	-nan
115.296450387	-nan
115.610609652	-nan
115.924768917	-nan
116.238928183	-nan
116.553087448	-nan
116.867246714	-nan
117.181405979	-nan
117.495565244	-nan
117.80972451	-nan
118.123883775	-nan
118.43804304	-nan
118.752202306	-nan
119.066361571	-nan
119.380520836	-nan
119.694680102	-nan
120.008839367	-nan
120.322998632	-nan
120.637157898	-nan
120.951317163	-nan
121.265476429	-nan
121.579635694	-nan
121.893794959	-nan
122.207954225	-nan
122.52211349	-nan
122.836272755	-nan
123.150432021	-nan
123.464591286	-nan
123.778750551	-nan
124.092909817	-nan
124.407069082	-nan
124.721228348	-nan
125.035387613	-nan
125.349546878	-nan
125.663706144	-nan
125.977865409	-nan
126.292024674	-nan
126.60618394	-nan
126.920343205	-nan
127.23450247	-nan
127.548661736	-nan
127.862821001	-nan
128.176980266	-nan
128.491139532	-nan
128.805298797	-nan
129.119458063	-nan
129.433617328	-nan
129.747776593	-nan
130.061935859	-nan
130.376095124	-nan
130.690254389	-nan
131.004413655	-nan
131.31857292	-nan
131.632732185	-nan
131.946891451	-nan
132.261050716	-nan
132.575209981	-nan
132.889369247	-nan
133.203528512	-nan
133.517687778	-nan
133.831847043	-nan
134.146006308	-nan
134.460165574	-nan
134.774324839	-nan
135.088484104	-nan
135.40264337	-nan
135.716802635	-nan
136.0309619	-nan
136.345121166	-nan
136.659280431	-nan
136.973439697	-nan
137.287598962	-nan
137.601758227	-nan
137.915917493	-nan
138.230076758	-nan
138.544236023	-nan
138.858395289	-nan
139.172554554	-nan
139.486713819	-nan
139.800873085	-nan
140.11503235	-nan
140.429191615	-nan
140.743350881	-nan
141.057510146	-nan
141.371669412	-nan
141.685828677	-nan
141.999987942	-nan
142.314147208	-nan
142.628306473	-nan
142.942465738	-nan
143.256625004	-nan
143.570784269	-nan
143.884943534	-nan
144.1991028	-nan
144.513262065	-nan
144.82742133	-nan
145.141580596	-nan
145.455739861	-nan
145.769899127	-nan
146.084058392	-nan
146.398217657	-nan
146.712376923	-nan
147.026536188	-nan
147.340695453	-nan
147.654854719	-nan
147.969013984	-nan
148.283173249	-nan
148.597332515	-nan
148.91149178	-nan
149.225651046	-nan
149.539810311	-nan
149.853969576	-nan
150.168128842	-nan
150.482288107	-nan
150.796447372	-nan
151.110606638	-nan
151.424765903	-nan
151.738925168	-nan
152.053084434	-nan
152.367243699	-nan
152.681402964	-nan
152.99556223	-nan
153.309721495	-nan
153.623880761	-nan
153.938040026	-nan
154.252199291	-nan
154.566358557	-nan
154.880517822	-nan
155.194677087	-nan
155.508836353	-nan
155.822995618	-nan
156.137154883	-nan
156.451314149	-nan
156.765473414	-nan
157.079632679	-nan
157.393791945	-nan
157.70795121	-nan
158.022110476	-nan
158.336269741	-nan
158.650429006	-nan
158.964588272	-nan
159.278747537	-nan
159.592906802	-nan
159.907066068	-nan
160.221225333	-nan
160.535384598	-nan
160.849543864	-nan
161.163703129	-nan
161.477862395	-nan
161.79202166	-nan
162.106180925	-nan
162.420340191	-nan
162.734499456	-nan
163.048658721	-nan
163.362817987	-nan
163.676977252	-nan
163.991136517	-nan
164.305295783	-nan
164.619455048	-nan
164.933614313	-nan
165.247773579	-nan
165.561932844	-nan
165.87609211	-nan
166.190251375	-nan
166.50441064	-nan
166.818569906	-nan
167.132729171	-nan
167.446888436	-nan
167.761047702	-nan
168.075206967	-nan
168.389366232	-nan
168.703525498	-nan
169.017684763	-nan
169.331844028	-nan
169.646003294	-nan
169.960162559	-nan
170.274321825	-nan
170.58848109	-nan
